,Series_id,week,1w_Bladfläcksvampar,1w_Brunrost,1w_Svartpricksjuka,1w_Gulrost,1w_Mjöldagg,1w_Vetets bladfläcksjuka,1w_Gräsbladlus,1w_Sädesbladlus,1w_Havrebladlus,1w_Nederbörd
17,0.0004409171075837742,0.46153846153846145,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.2840909090909091
18,0.0004409171075837742,0.5384615384615385,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.008823529411764706,0.022727272727272728
19,0.0004409171075837742,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
20,0.0004409171075837742,0.6923076923076923,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.01288135593220339,0.011764705882352941,0.0
21,0.0004409171075837742,0.7692307692307692,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.044915254237288135,0.029411764705882356,0.18181818181818182
22,0.0004409171075837742,0.846153846153846,0.27,0.0,0.27,0.0,0.0,0.0,0.0,0.018305084745762715,0.0,0.3181818181818182
23,0.0004409171075837742,0.9230769230769231,0.47000000000000003,0.0,0.43,0.02,0.0,0.04,0.0,0.002711864406779661,0.0,0.022727272727272728
24,0.0008818342151675485,0.07692307692307687,,,,,,,,,,
25,0.0008818342151675485,0.15384615384615374,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
26,0.0008818342151675485,0.23076923076923062,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635
27,0.0008818342151675485,0.3076923076923077,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636365
28,0.0008818342151675485,0.3846153846153846,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0008818342151675485,0.46153846153846145,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.29545454545454547
30,0.0008818342151675485,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.045454545454545456
31,0.0008818342151675485,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001016949152542373,0.0,0.06818181818181818
32,0.0008818342151675485,0.6923076923076923,0.0001,0.0,0.0001,0.0,0.0,0.0,0.010526315789473684,0.030847457627118643,0.03382352941176471,0.0
33,0.0008818342151675485,0.7692307692307692,0.03,0.0,0.03,0.0,0.02,0.0,0.0,0.0694915254237288,0.01911764705882353,0.125
34,0.0008818342151675485,0.846153846153846,0.35000000000000003,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.02101694915254237,0.0,0.2727272727272727
35,0.0008818342151675485,0.9230769230769231,0.63,0.34,0.55,0.0,0.0,0.08,0.0,0.005423728813559322,0.011764705882352941,0.03409090909090909
36,0.0013227513227513227,0.07692307692307687,,,,,,,,,,
37,0.0013227513227513227,0.15384615384615374,0.34,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0013227513227513227,0.23076923076923062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
39,0.0013227513227513227,0.3076923076923077,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182
40,0.0013227513227513227,0.3846153846153846,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0013227513227513227,0.46153846153846145,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636365
42,0.0013227513227513227,0.5384615384615385,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728
43,0.0013227513227513227,0.6153846153846154,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0411764705882353,0.03409090909090909
44,0.0013227513227513227,0.6923076923076923,0.04,0.0,0.04,0.0,0.0,0.0,0.010526315789473684,0.010847457627118645,0.0,0.0
45,0.0013227513227513227,0.7692307692307692,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.008813559322033898,0.0,0.05681818181818182
46,0.0013227513227513227,0.846153846153846,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.020338983050847456,0.0,0.09090909090909091
47,0.0013227513227513227,0.9230769230769231,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.04338983050847458,0.0,0.05681818181818182
48,0.001763668430335097,0.07692307692307687,,,,,,,,,,
49,0.001763668430335097,0.15384615384615374,0.34,0.0,0.34,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
50,0.001763668430335097,0.23076923076923062,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.06818181818181818
51,0.001763668430335097,0.3076923076923077,0.06,0.0,0.06,0.0,0.04,0.0,0.0,0.0,0.0,0.17045454545454547
52,0.001763668430335097,0.3846153846153846,0.06,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0
53,0.001763668430335097,0.46153846153846145,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.125
54,0.001763668430335097,0.5384615384615385,0.1,0.0,0.1,0.0,0.08,0.0,0.0,0.0,0.0,0.022727272727272728
55,0.001763668430335097,0.6153846153846154,0.02,0.0,0.02,0.0,0.06,0.0,0.0,0.0,0.0411764705882353,0.03409090909090909
56,0.001763668430335097,0.6923076923076923,0.04,0.0,0.04,0.0,0.12,0.0,0.0,0.005423728813559322,0.0,0.0
57,0.001763668430335097,0.7692307692307692,0.06,0.0,0.06,0.0,0.14,0.0,0.0631578947368421,0.004745762711864407,0.0,0.09090909090909091
58,0.001763668430335097,0.846153846153846,0.06,0.0,0.06,0.0,0.12,0.0,0.002631578947368421,0.006779661016949153,0.0,0.19318181818181818
59,0.001763668430335097,0.9230769230769231,0.0,0.0,0.08,0.0,0.12,0.0,0.0,0.00016949152542372882,0.0,0.03409090909090909
60,0.002204585537918871,0.07692307692307687,,,,,,,,,,
61,0.002204585537918871,0.15384615384615374,0.34,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.002204585537918871,0.23076923076923062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
63,0.002204585537918871,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1590909090909091
64,0.002204585537918871,0.3846153846153846,0.06,0.0,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.0
65,0.002204585537918871,0.46153846153846145,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.125
66,0.002204585537918871,0.5384615384615385,0.08,0.0,0.08,0.0,0.02,0.0,0.0,0.00016949152542372882,0.0,0.022727272727272728
67,0.002204585537918871,0.6153846153846154,0.02,0.0,0.02,0.0,0.02,0.0,0.0,0.0013559322033898306,0.0411764705882353,0.022727272727272728
68,0.002204585537918871,0.6923076923076923,0.02,0.0,0.02,0.02,0.04,0.0,0.0,0.003898305084745763,0.008823529411764706,0.0
69,0.002204585537918871,0.7692307692307692,0.02,0.0,0.02,0.0001,0.06,0.0,0.0,0.009661016949152541,0.011764705882352941,0.07954545454545454
70,0.002204585537918871,0.846153846153846,0.06,0.0,0.06,0.0001,0.1,0.0,0.0,0.01898305084745763,0.0,0.17045454545454547
71,0.002204585537918871,0.9230769230769231,0.14,0.0,0.14,0.02,0.1,0.0,0.0,0.0013559322033898306,0.0,0.022727272727272728
72,0.003527336860670194,0.3076923076923077,,,,,,,,,,
73,0.003527336860670194,0.3846153846153846,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
74,0.003527336860670194,0.46153846153846145,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.17045454545454547
75,0.003527336860670194,0.5384615384615385,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.003527336860670194,0.6923076923076923,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
77,0.003527336860670194,0.7692307692307692,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.11363636363636365
78,0.003527336860670194,0.846153846153846,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.5454545454545454
79,0.003527336860670194,0.9230769230769231,0.0001,0.0,0.0001,0.0,0.01,0.0,0.0,0.0,0.0,0.11363636363636365
80,0.004409171075837742,0.23076923076923062,,,,,,,,,,
81,0.004409171075837742,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.004409171075837742,0.3846153846153846,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
83,0.004409171075837742,0.46153846153846145,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.17045454545454547
84,0.004409171075837742,0.5384615384615385,0.0,0.0,0.06,0.0,0.1,0.0,0.0,0.0,0.0,0.0
85,0.004409171075837742,0.6153846153846154,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
86,0.004409171075837742,0.6923076923076923,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0
87,0.004409171075837742,0.7692307692307692,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.14772727272727273
88,0.004409171075837742,0.846153846153846,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.39772727272727276
89,0.004409171075837742,0.9230769230769231,0.72,0.0,0.72,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.11363636363636365
90,0.005731922398589065,0.23076923076923062,,,,,,,,,,
91,0.005731922398589065,0.3076923076923077,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
92,0.005731922398589065,0.46153846153846145,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.17045454545454547
93,0.005731922398589065,0.6153846153846154,0.0001,0.0,0.0001,0.0,0.12,0.0,0.0,0.0,0.0,0.0
94,0.005731922398589065,0.6923076923076923,0.5,0.0,0.0,0.0,0.15,0.5,0.0,0.0,0.0,0.0
95,0.005731922398589065,0.7692307692307692,0.5,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.03409090909090909
96,0.005731922398589065,0.846153846153846,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5681818181818182
97,0.006613756613756613,0.3076923076923077,,,,,,,,,,
98,0.006613756613756613,0.3846153846153846,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
99,0.006613756613756613,0.46153846153846145,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.13636363636363635
100,0.006613756613756613,0.5384615384615385,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.022727272727272728
101,0.006613756613756613,0.6153846153846154,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.011363636363636364
102,0.006613756613756613,0.6923076923076923,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
103,0.006613756613756613,0.7692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728
104,0.006613756613756613,0.846153846153846,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.48863636363636365
105,0.006613756613756613,0.9230769230769231,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.11363636363636365
106,0.007054673721340388,0.3076923076923077,,,,,,,,,,
107,0.007054673721340388,0.3846153846153846,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0
108,0.007054673721340388,0.46153846153846145,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.13636363636363635
109,0.007054673721340388,0.5384615384615385,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.03409090909090909
110,0.007054673721340388,0.6153846153846154,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.011363636363636364
111,0.007054673721340388,0.6923076923076923,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0
112,0.007054673721340388,0.7692307692307692,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.03409090909090909
113,0.007054673721340388,0.846153846153846,0.0,0.0,0.02,0.0,0.68,0.0,0.0,0.0,0.0,0.48863636363636365
114,0.007054673721340388,0.9230769230769231,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002033898305084746,0.0,0.07954545454545454
115,0.007495590828924162,0.23076923076923062,,,,,,,,,,
116,0.007495590828924162,0.3076923076923077,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.007495590828924162,0.46153846153846145,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.007495590828924162,0.5384615384615385,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.007495590828924162,0.6923076923076923,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4772727272727273
120,0.007495590828924162,0.7692307692307692,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635
121,0.007495590828924162,0.846153846153846,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635
122,0.007936507936507936,0.3076923076923077,,,,,,,,,,
123,0.007936507936507936,0.3846153846153846,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.007936507936507936,0.46153846153846145,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.007936507936507936,0.5384615384615385,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.007936507936507936,0.6153846153846154,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9431818181818182
127,0.007936507936507936,0.6923076923076923,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.00016949152542372882,0.0,0.0
128,0.007936507936507936,0.7692307692307692,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.007936507936507936,0.9230769230769231,0.64,0.0,0.0,0.0,0.0001,0.0,0.0,0.0016949152542372883,0.0,0.0
130,0.00837742504409171,0.07692307692307687,,,,,,,,,,
131,0.00837742504409171,0.15384615384615374,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
132,0.00837742504409171,0.23076923076923062,0.04,0.0,0.04,0.0,0.06,0.0,0.0,0.0,0.0,0.0
133,0.00837742504409171,0.3076923076923077,0.02,0.0,0.02,0.0,0.08,0.0,0.0,0.0,0.0,0.09090909090909091
134,0.00837742504409171,0.3846153846153846,0.1,0.0,0.1,0.0,0.02,0.0,0.0,0.0,0.0,0.0
135,0.00837742504409171,0.46153846153846145,0.02,0.0,0.02,0.0,0.14,0.0,0.0,0.0,0.0,0.022727272727272728
136,0.00837742504409171,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10227272727272728
137,0.00837742504409171,0.6153846153846154,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.03409090909090909
138,0.00837742504409171,0.6923076923076923,0.02,0.0,0.02,0.0,0.3,0.0,0.0,0.0,0.0,0.14772727272727273
139,0.00837742504409171,0.7692307692307692,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0
140,0.00837742504409171,0.846153846153846,0.02,0.0,0.02,0.0,0.78,0.0,0.0,0.005084745762711864,0.0,0.2272727272727273
141,0.00837742504409171,0.9230769230769231,0.02,0.0,0.02,0.0,0.78,0.0,0.0,0.0,0.0,0.10227272727272728
142,0.008818342151675485,0.07692307692307687,,,,,,,,,,
143,0.008818342151675485,0.15384615384615374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.008818342151675485,0.23076923076923062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.008818342151675485,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05681818181818182
146,0.008818342151675485,0.3846153846153846,0.02,0.0,0.02,0.0,0.06,0.0,0.0,0.0,0.0,0.0
147,0.008818342151675485,0.46153846153846145,0.02,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.022727272727272728
148,0.008818342151675485,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10227272727272728
149,0.008818342151675485,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03409090909090909
150,0.008818342151675485,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033898305084745766,0.0,0.0
151,0.008818342151675485,0.7692307692307692,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.005084745762711864,0.0,0.045454545454545456
152,0.008818342151675485,0.846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.05681818181818182
153,0.008818342151675485,0.9230769230769231,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.03728813559322034,0.4558823529411765,0.045454545454545456
154,0.009259259259259259,0.07692307692307687,,,,,,,,,,
155,0.009259259259259259,0.15384615384615374,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.009259259259259259,0.23076923076923062,0.16,0.0,0.16,0.0,0.02,0.0,0.0,0.0,0.0,0.05681818181818182
157,0.009259259259259259,0.3076923076923077,0.12,0.0,0.12,0.0,0.04,0.0,0.0,0.0,0.0,0.05681818181818182
158,0.009259259259259259,0.3846153846153846,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.009259259259259259,0.46153846153846145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728
160,0.009259259259259259,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05681818181818182
161,0.009259259259259259,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.009259259259259259,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182
163,0.009259259259259259,0.7692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.009259259259259259,0.846153846153846,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.02372881355932203,0.0,0.07954545454545454
165,0.009259259259259259,0.9230769230769231,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.06779661016949153,0.0,0.03409090909090909
166,0.009700176366843033,0.07692307692307687,,,,,,,,,,
167,0.009700176366843033,0.15384615384615374,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.009700176366843033,0.23076923076923062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
169,0.009700176366843033,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07954545454545454
170,0.009700176366843033,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.009700176366843033,0.46153846153846145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728
172,0.009700176366843033,0.5384615384615385,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.05681818181818182
173,0.009700176366843033,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.009700176366843033,0.6923076923076923,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.20454545454545456
175,0.009700176366843033,0.7692307692307692,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
176,0.009700176366843033,0.846153846153846,0.0,0.0,0.0,0.0,0.56,0.0,0.07894736842105263,0.054237288135593226,0.05882352941176471,0.07954545454545454
177,0.009700176366843033,0.9230769230769231,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1016949152542373,0.0,0.07954545454545454
178,0.010141093474426807,0.07692307692307687,,,,,,,,,,
179,0.010141093474426807,0.15384615384615374,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.010141093474426807,0.23076923076923062,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.010141093474426807,0.3076923076923077,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.14772727272727273
182,0.010141093474426807,0.3846153846153846,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.010141093474426807,0.46153846153846145,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364
184,0.010141093474426807,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636365
185,0.010141093474426807,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.010141093474426807,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05681818181818182
187,0.010141093474426807,0.7692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.010141093474426807,0.846153846153846,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.04745762711864406,0.0,0.07954545454545454
189,0.010141093474426807,0.9230769230769231,0.14,0.0,0.14,0.02,0.26,0.0,0.0,0.1016949152542373,0.0,0.36363636363636365
190,0.010582010582010581,0.07692307692307687,,,,,,,,,,
191,0.010582010582010581,0.15384615384615374,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.010582010582010581,0.23076923076923062,0.22,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364
193,0.010582010582010581,0.3076923076923077,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182
194,0.010582010582010581,0.3846153846153846,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.010582010582010581,0.46153846153846145,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728
196,0.010582010582010581,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636365
197,0.010582010582010581,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.010582010582010581,0.6923076923076923,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.05681818181818182
199,0.010582010582010581,0.7692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033898305084745766,0.0,0.0
200,0.010582010582010581,0.846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.07352941176470588,0.07954545454545454
201,0.010582010582010581,0.9230769230769231,0.0,0.0,0.14,0.04,0.0,0.0,0.0,0.1016949152542373,0.0,0.36363636363636365
202,0.011022927689594356,0.07692307692307687,,,,,,,,,,
203,0.011022927689594356,0.15384615384615374,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.011022927689594356,0.23076923076923062,0.28,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.011022927689594356,0.3076923076923077,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.14772727272727273
206,0.011022927689594356,0.3846153846153846,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0.011022927689594356,0.46153846153846145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728
208,0.011022927689594356,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636365
209,0.011022927689594356,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.011022927689594356,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05681818181818182
211,0.011022927689594356,0.7692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002033898305084746,0.0,0.0
212,0.011022927689594356,0.846153846153846,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0423728813559322,0.0,0.07954545454545454
213,0.011022927689594356,0.9230769230769231,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.03898305084745762,0.0,0.36363636363636365
214,0.01146384479717813,0.3076923076923077,,,,,,,,,,
215,0.01146384479717813,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.01146384479717813,0.46153846153846145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272727272727273
217,0.01146384479717813,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
218,0.01146384479717813,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364
219,0.01146384479717813,0.6923076923076923,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04411764705882353,0.0
220,0.01146384479717813,0.7692307692307692,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.027118644067796613,0.0,0.0
221,0.01146384479717813,0.846153846153846,0.22,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636365
222,0.011904761904761904,0.3076923076923077,,,,,,,,,,
223,0.011904761904761904,0.3846153846153846,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
