Series_id,graderingsdatum,delomrade,ekologisk,forforfrukt,forfrukt,groda,jordart,lan,plojt,sadatum,skordear,sort,broddbehandling,utplaceringsdatumFalla,graderingstyp,utvecklingsstadium,matmetod,Bladfläcksvampar,Brunrost,Gulrost,Mjöldagg,Sköldfläcksjuka,week,geometry,Lufttemperatur_min,Lufttemperatur_max,Nederbördsmängd_sum,Nederbördsmängd_max,Solskenstid_sum,Daggpunktstemperatur_mean,Daggpunktstemperatur_max,Relativ Luftfuktighet_mean,Långvågs-Irradians_mean
0,2016-06-27,Blekinge,False,Vårkorn,Vårkorn,Rågvete,Sandjord (<5 % ler),Blekinge län,True,2015-09-19,2016,Sequenz,,,Veckovis,83.0,% ang blad 1–3,10.0,0.0,4.0,0.01,0.0,26,POINT (15.112943656526825 56.241822112303524),15.966666666666669,23.333333333333332,3.4,1.5,240308.0,15.87579365079365,20.8,81.77380952380952,360.03767857142856
0,2016-07-04,Blekinge,False,Vårkorn,Vårkorn,Rågvete,Sandjord (<5 % ler),Blekinge län,True,2015-09-19,2016,Sequenz,,,Veckovis,85.0,% ang blad 1–3,18.0,0.0,6.0,4.0,0.0,27,POINT (15.112943656526825 56.241822112303524),14.200000000000001,17.933333333333334,24.9,10.25,154640.33333333334,13.35388321995465,18.366666666666667,83.10175736961453,343.283492063492
1,2016-04-18,Halland,False,Ärter,Vårkorn,Rågvete,Mellanlera (25-40 % ler),Hallands län,True,2015-10-03,2016,Sequenz,,,Veckovis,24.0,% ang blad 1–3,0.0,0.0,0.0,0.0,0.0,16,POINT (12.948010381763634 56.593306384756836),6.800000000000001,8.8,22.33333333333333,9.266666666666667,89292.33333333333,3.6964556277056277,8.649999999999999,78.14745670995671,291.4455555555556
1,2016-04-25,Halland,False,Ärter,Vårkorn,Rågvete,Mellanlera (25-40 % ler),Hallands län,True,2015-10-03,2016,Sequenz,,,Veckovis,30.0,% ang blad 1–3,0.0,0.0,0.0,0.0,0.0,17,POINT (12.948010381763634 56.593306384756836),3.9000000000000004,8.100000000000001,1.2999999999999963,1.0,210420.00000000003,1.4940476190476193,5.75,72.65178571428571,270.9236111111111
1,2016-05-02,Halland,False,Ärter,Vårkorn,Rågvete,Mellanlera (25-40 % ler),Hallands län,True,2015-10-03,2016,Sequenz,,,Veckovis,30.0,% ang blad 1–3,0.0,0.0,0.0,0.0,0.0,18,POINT (12.948010381763634 56.593306384756836),4.699999999999999,9.600000000000001,14.366666666666664,8.700000000000001,134915.6666666667,2.629166666666667,8.1,73.17857142857143,286.1926587301587
1,2016-05-09,Halland,False,Ärter,Vårkorn,Rågvete,Mellanlera (25-40 % ler),Hallands län,True,2015-10-03,2016,Sequenz,,,Veckovis,32.0,% ang blad 1–3,0.0,0.0,4.0,6.0,0.0,19,POINT (12.948010381763634 56.593306384756836),9.149999999999999,17.45,0.1666666666666631,0.16666666666666666,335554.0,5.2503234989648035,12.2,59.019890564921624,288.27676587301585
1,2016-05-16,Halland,False,Ärter,Vårkorn,Rågvete,Mellanlera (25-40 % ler),Hallands län,True,2015-10-03,2016,Sequenz,,,Veckovis,33.0,% ang blad 1–3,0.0,0.0,6.0,2.0,0.0,20,POINT (12.948010381763634 56.593306384756836),8.4,16.9,2.066666666666663,1.1333333333333333,214691.3333333333,5.618840579710144,11.3,65.14510006901311,310.04069444444445
1,2016-05-23,Halland,False,Ärter,Vårkorn,Rågvete,Mellanlera (25-40 % ler),Hallands län,True,2015-10-03,2016,Sequenz,,,Veckovis,39.0,% ang blad 1–3,0.0,0.0,22.0,2.0,0.0,21,POINT (12.948010381763634 56.593306384756836),10.850000000000001,17.95,9.533333333333328,4.7,150186.0,9.106106988249845,15.5,76.07019171304886,325.83660714285713
1,2016-05-30,Halland,False,Ärter,Vårkorn,Rågvete,Mellanlera (25-40 % ler),Hallands län,True,2015-10-03,2016,Sequenz,,,Veckovis,51.0,% ang blad 1–3,0.0,0.0,46.0,6.0,0.0,22,POINT (12.948010381763634 56.593306384756836),13.05,20.8,2.8666666666666627,2.766666666666667,221403.66666666666,11.335676074777737,15.950000000000001,72.5441039459262,337.07265873015876
1,2016-06-06,Halland,False,Ärter,Vårkorn,Rågvete,Mellanlera (25-40 % ler),Hallands län,True,2015-10-03,2016,Sequenz,,,Veckovis,65.0,% ang blad 1–3,0.0,0.0,46.0,6.0,0.0,23,POINT (12.948010381763634 56.593306384756836),16.5,21.5,8.099999999999994,6.166666666666667,327843.3333333333,13.057142857142859,18.15,69.59821428571429,323.5395833333333
1,2016-06-13,Halland,False,Ärter,Vårkorn,Rågvete,Mellanlera (25-40 % ler),Hallands län,True,2015-10-03,2016,Sequenz,,,Veckovis,69.0,% ang blad 1–3,0.0,0.0,50.0,8.0,0.0,24,POINT (12.948010381763634 56.593306384756836),12.5,16.25,0.46666666666666223,0.26666666666666666,244504.33333333334,6.790665584415584,13.8,61.31574675324675,302.8254563492063
1,2016-06-20,Halland,False,Ärter,Vårkorn,Rågvete,Mellanlera (25-40 % ler),Hallands län,True,2015-10-03,2016,Sequenz,,,Veckovis,71.0,% ang blad 1–3,0.0,0.0,50.0,0.0,0.0,25,POINT (12.948010381763634 56.593306384756836),14.399999999999999,16.55,13.566666666666663,6.966666666666668,93230.66666666667,11.29122301094351,16.299999999999997,77.04305309080154,344.13878968253965
1,2016-06-27,Halland,False,Ärter,Vårkorn,Rågvete,Mellanlera (25-40 % ler),Hallands län,True,2015-10-03,2016,Sequenz,,,Veckovis,83.0,% ang blad 1–3,0.0,0.0,50.0,14.0,0.0,26,POINT (12.948010381763634 56.593306384756836),16.05,21.35,5.733333333333329,1.9000000000000001,185650.6666666667,15.143778344671203,19.7,79.97250566893423,360.03767857142856
1,2016-07-04,Halland,False,Ärter,Vårkorn,Rågvete,Mellanlera (25-40 % ler),Hallands län,True,2015-10-03,2016,Sequenz,,,Veckovis,85.0,% ang blad 1–3,0.0,0.0,50.0,14.0,0.0,27,POINT (12.948010381763634 56.593306384756836),14.85,16.85,27.43333333333333,10.700000000000001,124460.33333333333,11.911904761904763,16.6,77.67261904761904,343.283492063492
2,2016-04-18,Halland,False,Havre,Höstvete,Rågvete,Sandjord (<5 % ler),Hallands län,True,2015-10-10,2016,Empero,,,Veckovis,24.0,% ang blad 1–3,0.0,0.0,0.0,0.0,0.0,16,POINT (12.517666036743694 56.94494705152865),5.666666666666667,7.766666666666667,20.733333333333334,9.366666666666665,89292.33333333333,2.7348214285714287,9.0,81.2797619047619,291.4455555555556
2,2016-04-25,Halland,False,Havre,Höstvete,Rågvete,Sandjord (<5 % ler),Hallands län,True,2015-10-10,2016,Empero,,,Veckovis,24.0,% ang blad 1–3,0.0,0.0,0.0,0.0,0.0,17,POINT (12.517666036743694 56.94494705152865),1.7,7.5,6.366666666666668,4.833333333333333,210420.00000000003,-0.9267857142857142,4.8,72.89583333333333,270.9236111111111
2,2016-05-02,Halland,False,Havre,Höstvete,Rågvete,Sandjord (<5 % ler),Hallands län,True,2015-10-10,2016,Empero,,,Veckovis,30.0,% ang blad 1–3,0.0,0.0,0.0,0.0,0.0,18,POINT (12.517666036743694 56.94494705152865),3.6999999999999997,8.833333333333334,10.333333333333336,6.633333333333333,134915.6666666667,1.4535714285714287,6.5,76.17559523809526,286.1926587301587
2,2016-05-09,Halland,False,Havre,Höstvete,Rågvete,Sandjord (<5 % ler),Hallands län,True,2015-10-10,2016,Empero,,,Veckovis,32.0,% ang blad 1–3,0.0,0.0,0.0,0.0,0.0,19,POINT (12.517666036743694 56.94494705152865),8.533333333333333,16.5,0.0,0.0,335554.0,2.8720238095238098,7.7,58.410714285714285,288.27676587301585
2,2016-05-16,Halland,False,Havre,Höstvete,Rågvete,Sandjord (<5 % ler),Hallands län,True,2015-10-10,2016,Empero,,,Veckovis,37.0,% ang blad 1–3,0.0,0.0,6.0,0.0,0.0,20,POINT (12.517666036743694 56.94494705152865),6.833333333333333,16.866666666666667,0.7666666666666684,0.5333333333333333,214691.3333333333,4.325297619047619,11.8,67.02380952380953,310.04069444444445
2,2016-05-23,Halland,False,Havre,Höstvete,Rågvete,Sandjord (<5 % ler),Hallands län,True,2015-10-10,2016,Empero,,,Veckovis,41.0,% ang blad 1–3,0.0,0.0,8.0,0.0,16.0,21,POINT (12.517666036743694 56.94494705152865),10.133333333333333,17.900000000000002,9.366666666666667,4.533333333333333,150186.0,8.682440476190477,16.55,77.74404761904762,325.83660714285713
2,2016-05-30,Halland,False,Havre,Höstvete,Rågvete,Sandjord (<5 % ler),Hallands län,True,2015-10-10,2016,Empero,,,Veckovis,47.0,% ang blad 1–3,0.0,0.0,8.0,0.0,6.0,22,POINT (12.517666036743694 56.94494705152865),11.700000000000001,20.733333333333334,6.466666666666669,6.333333333333333,221403.66666666666,10.62797619047619,16.85,75.58035714285714,337.07265873015876
2,2016-06-06,Halland,False,Havre,Höstvete,Rågvete,Sandjord (<5 % ler),Hallands län,True,2015-10-10,2016,Empero,,,Veckovis,65.0,% ang blad 1–3,0.0,0.0,10.0,0.0,6.0,23,POINT (12.517666036743694 56.94494705152865),15.800000000000002,21.666666666666668,5.400000000000001,4.8999999999999995,327843.3333333333,10.958630952380952,17.85,61.824404761904766,323.5395833333333
2,2016-06-13,Halland,False,Havre,Höstvete,Rågvete,Sandjord (<5 % ler),Hallands län,True,2015-10-10,2016,Empero,,,Veckovis,69.0,% ang blad 1–3,0.0,0.0,10.0,0.0,0.0,24,POINT (12.517666036743694 56.94494705152865),12.1,16.633333333333333,0.30000000000000177,0.16666666666666666,244504.33333333334,4.823690476190476,13.2,65.12678571428572,302.8254563492063
2,2016-06-20,Halland,False,Havre,Höstvete,Rågvete,Sandjord (<5 % ler),Hallands län,True,2015-10-10,2016,Empero,,,Veckovis,83.0,% ang blad 1–3,0.0,0.0,10.0,2.0,6.0,25,POINT (12.517666036743694 56.94494705152865),12.8,16.1,18.3,10.766666666666666,93230.66666666667,11.04702380952381,16.6,82.97619047619047,344.13878968253965
2,2016-06-27,Halland,False,Havre,Höstvete,Rågvete,Sandjord (<5 % ler),Hallands län,True,2015-10-10,2016,Empero,,,Veckovis,83.0,% ang blad 1–3,0.0,0.0,10.0,14.0,6.0,26,POINT (12.517666036743694 56.94494705152865),15.35,20.4,32.63333333333333,21.866666666666664,185650.6666666667,,,,360.03767857142856
2,2016-07-04,Halland,False,Havre,Höstvete,Rågvete,Sandjord (<5 % ler),Hallands län,True,2015-10-10,2016,Empero,,,Veckovis,85.0,% ang blad 1–3,24.0,0.0,10.0,22.0,12.0,27,POINT (12.517666036743694 56.94494705152865),13.3,15.55,51.2,20.466666666666665,124460.33333333333,11.807591991341992,15.5,85.95730519480519,343.283492063492
3,2016-04-18,Halland,False,Höstvete,Vårkorn,Rågvete,Lättlera (15-25 % ler),Hallands län,True,2015-10-10,2016,Sequenz,,,Veckovis,23.0,% ang blad 1–3,0.0,0.0,0.0,0.0,0.0,16,POINT (12.448915044437804 56.98849855163496),5.366666666666667,7.8,20.733333333333334,9.366666666666665,89292.33333333333,2.7348214285714287,9.0,81.2797619047619,291.4455555555556
3,2016-04-25,Halland,False,Höstvete,Vårkorn,Rågvete,Lättlera (15-25 % ler),Hallands län,True,2015-10-10,2016,Sequenz,,,Veckovis,23.0,% ang blad 1–3,0.0,0.0,0.0,0.0,0.0,17,POINT (12.448915044437804 56.98849855163496),1.8333333333333333,7.533333333333332,6.366666666666668,4.833333333333333,210420.00000000003,-0.9267857142857142,4.8,72.89583333333333,270.9236111111111
3,2016-05-02,Halland,False,Höstvete,Vårkorn,Rågvete,Lättlera (15-25 % ler),Hallands län,True,2015-10-10,2016,Sequenz,,,Veckovis,30.0,% ang blad 1–3,0.0,0.0,12.0,0.0,0.0,18,POINT (12.448915044437804 56.98849855163496),3.9,8.700000000000001,10.333333333333336,6.633333333333333,134915.6666666667,1.4535714285714287,6.5,76.17559523809526,286.1926587301587
3,2016-05-09,Halland,False,Höstvete,Vårkorn,Rågvete,Lättlera (15-25 % ler),Hallands län,True,2015-10-10,2016,Sequenz,,,Veckovis,32.0,% ang blad 1–3,0.0,0.0,16.0,0.0,0.0,19,POINT (12.448915044437804 56.98849855163496),8.433333333333334,16.566666666666666,0.0,0.0,335554.0,2.8720238095238098,7.7,58.410714285714285,288.27676587301585
3,2016-05-16,Halland,False,Höstvete,Vårkorn,Rågvete,Lättlera (15-25 % ler),Hallands län,True,2015-10-10,2016,Sequenz,,,Veckovis,37.0,% ang blad 1–3,0.0,0.0,16.0,0.0,0.0,20,POINT (12.448915044437804 56.98849855163496),6.966666666666666,17.2,0.7666666666666684,0.5333333333333333,214691.3333333333,4.325297619047619,11.8,67.02380952380953,310.04069444444445
3,2016-05-23,Halland,False,Höstvete,Vårkorn,Rågvete,Lättlera (15-25 % ler),Hallands län,True,2015-10-10,2016,Sequenz,,,Veckovis,41.0,% ang blad 1–3,0.0,0.0,8.0,0.0,0.0,21,POINT (12.448915044437804 56.98849855163496),9.933333333333332,17.833333333333332,9.366666666666667,4.533333333333333,150186.0,8.682440476190477,16.55,77.74404761904762,325.83660714285713
3,2016-05-30,Halland,False,Höstvete,Vårkorn,Rågvete,Lättlera (15-25 % ler),Hallands län,True,2015-10-10,2016,Sequenz,,,Veckovis,49.0,% ang blad 1–3,0.0,0.0,2.0,0.0,0.0,22,POINT (12.448915044437804 56.98849855163496),11.766666666666666,20.733333333333334,6.466666666666669,6.333333333333333,221403.66666666666,10.62797619047619,16.85,75.58035714285714,337.07265873015876
3,2016-06-06,Halland,False,Höstvete,Vårkorn,Rågvete,Lättlera (15-25 % ler),Hallands län,True,2015-10-10,2016,Sequenz,,,Veckovis,65.0,% ang blad 1–3,0.0,0.0,4.0,0.0,0.0,23,POINT (12.448915044437804 56.98849855163496),15.666666666666666,21.766666666666666,5.400000000000001,4.8999999999999995,327843.3333333333,10.958630952380952,17.85,61.824404761904766,323.5395833333333
3,2016-06-13,Halland,False,Höstvete,Vårkorn,Rågvete,Lättlera (15-25 % ler),Hallands län,True,2015-10-10,2016,Sequenz,,,Veckovis,69.0,% ang blad 1–3,0.0,0.0,4.0,0.0,0.0,24,POINT (12.448915044437804 56.98849855163496),11.9,16.366666666666664,0.30000000000000177,0.16666666666666666,244504.33333333334,4.823690476190476,13.2,65.12678571428572,302.8254563492063
3,2016-06-20,Halland,False,Höstvete,Vårkorn,Rågvete,Lättlera (15-25 % ler),Hallands län,True,2015-10-10,2016,Sequenz,,,Veckovis,71.0,% ang blad 1–3,0.0,0.0,14.0,0.0,0.0,25,POINT (12.448915044437804 56.98849855163496),12.666666666666666,15.5,18.3,10.766666666666666,93230.66666666667,11.04702380952381,16.6,82.97619047619047,344.13878968253965
3,2016-06-27,Halland,False,Höstvete,Vårkorn,Rågvete,Lättlera (15-25 % ler),Hallands län,True,2015-10-10,2016,Sequenz,,,Veckovis,83.0,% ang blad 1–3,0.0,0.0,16.0,0.0,0.0,26,POINT (12.448915044437804 56.98849855163496),14.9,20.7,32.63333333333333,21.866666666666664,185650.6666666667,,,,360.03767857142856
3,2016-07-04,Halland,False,Höstvete,Vårkorn,Rågvete,Lättlera (15-25 % ler),Hallands län,True,2015-10-10,2016,Sequenz,,,Veckovis,83.0,% ang blad 1–3,6.0,0.0,100.0,0.0,0.0,27,POINT (12.448915044437804 56.98849855163496),13.266666666666666,15.366666666666667,51.2,20.466666666666665,124460.33333333333,11.807591991341992,15.5,85.95730519480519,343.283492063492
4,2016-05-02,Kalmar,False,Ärter,Höstvete,Rågvete,Lättlera (15-25 % ler),Kalmar län,True,2015-09-05,2016,Sequenz,False,,Veckovis,31.0,% ang blad 1–3,0.0,0.0,6.0,16.0,0.0,18,POINT (16.240054754413272 56.666945289037),4.333333333333333,9.133333333333333,8.2,5.2,212582.3333333333,2.951388888888889,5.866666666666667,80.27579365079364,286.1926587301587
4,2016-05-09,Kalmar,False,Ärter,Höstvete,Rågvete,Lättlera (15-25 % ler),Kalmar län,True,2015-09-05,2016,Sequenz,False,,Veckovis,32.0,% ang blad 1–3,0.0,0.0,6.0,6.0,0.0,19,POINT (16.240054754413272 56.666945289037),9.733333333333333,14.799999999999999,0.0,0.0,361145.0,3.859275989710772,7.866666666666667,65.00414862914863,288.27676587301585
4,2016-05-16,Kalmar,False,Ärter,Höstvete,Rågvete,Lättlera (15-25 % ler),Kalmar län,True,2015-09-05,2016,Sequenz,False,,Veckovis,37.0,% ang blad 1–3,0.0,0.0,6.0,22.0,0.0,20,POINT (16.240054754413272 56.666945289037),6.3,15.0,45.366666666666674,38.93333333333334,218772.33333333334,5.020270249074597,9.166666666666666,77.37163561076603,310.04069444444445
4,2016-05-23,Kalmar,False,Ärter,Höstvete,Rågvete,Lättlera (15-25 % ler),Kalmar län,True,2015-09-05,2016,Sequenz,False,,Veckovis,45.0,% ang blad 1–3,0.0,0.0,0.01,24.0,0.0,21,POINT (16.240054754413272 56.666945289037),9.4,16.566666666666666,0.0,0.0,215351.6666666667,8.508730158730158,12.533333333333333,79.10714285714286,325.83660714285713
4,2016-05-30,Kalmar,False,Ärter,Höstvete,Rågvete,Lättlera (15-25 % ler),Kalmar län,True,2015-09-05,2016,Sequenz,False,,Veckovis,55.0,% ang blad 1–3,0.0,0.0,24.0,10.0,0.0,22,POINT (16.240054754413272 56.666945289037),11.733333333333334,16.73333333333333,0.43333333333333335,0.43333333333333335,245720.00000000003,10.2561939268461,14.566666666666668,80.07505175983438,337.0726587301587
4,2016-06-06,Kalmar,False,Ärter,Höstvete,Rågvete,Lättlera (15-25 % ler),Kalmar län,True,2015-09-05,2016,Sequenz,False,,Veckovis,65.0,% ang blad 1–3,0.0,0.0,16.0,0.0,0.0,23,POINT (16.240054754413272 56.666945289037),11.700000000000001,18.666666666666668,2.433333333333333,2.433333333333333,349188.0,9.653373015873015,15.0,68.53174603174604,323.5395833333333
4,2016-06-13,Kalmar,False,Ärter,Höstvete,Rågvete,Lättlera (15-25 % ler),Kalmar län,True,2015-09-05,2016,Sequenz,False,,Veckovis,69.0,% ang blad 1–3,0.0,0.0,16.0,12.0,0.0,24,POINT (16.240054754413272 56.666945289037),10.166666666666666,15.299999999999999,15.833333333333332,9.033333333333333,297691.0,6.360714285714287,13.766666666666666,70.14484126984128,302.8254563492063
4,2016-06-20,Kalmar,False,Ärter,Höstvete,Rågvete,Lättlera (15-25 % ler),Kalmar län,True,2015-09-05,2016,Sequenz,False,,Veckovis,73.0,% ang blad 1–3,0.0,0.0,16.0,2.0,0.0,25,POINT (16.240054754413272 56.666945289037),13.433333333333332,16.599999999999998,47.4,36.9,168958.3333333333,11.707807108350588,15.4,83.0666839199448,344.13878968253965
4,2016-06-27,Kalmar,False,Ärter,Höstvete,Rågvete,Lättlera (15-25 % ler),Kalmar län,True,2015-09-05,2016,Sequenz,False,,Veckovis,83.0,% ang blad 1–3,18.0,0.0,20.0,8.0,0.0,26,POINT (16.240054754413272 56.666945289037),15.233333333333334,22.2,8.233333333333334,6.0,261086.0,14.838888888888889,19.2,79.64484126984128,360.03767857142856
4,2016-07-04,Kalmar,False,Ärter,Höstvete,Rågvete,Lättlera (15-25 % ler),Kalmar län,True,2015-09-05,2016,Sequenz,False,,Veckovis,87.0,% ang blad 1–3,0.0,0.0,0.0,0.0,0.0,27,POINT (16.240054754413272 56.666945289037),14.133333333333333,17.933333333333334,10.2,6.266666666666667,196029.0,12.23216873706004,18.23333333333333,80.483005521049,343.283492063492
5,2016-05-09,Kalmar,False,Oljeväxter,Höstvete,Rågvete,Sandjord (<5 % ler),Kalmar län,True,,2016,Tulus,False,,Veckovis,37.0,% ang blad 1–3,0.0,0.0,0.0,26.0,0.0,19,POINT (16.308104107735584 56.74711261886483),10.233333333333333,15.1,0.0,0.0,361145.0,3.859275989710772,7.866666666666667,65.00414862914863,288.27676587301585
5,2016-05-16,Kalmar,False,Oljeväxter,Höstvete,Rågvete,Sandjord (<5 % ler),Kalmar län,True,,2016,Tulus,False,,Veckovis,43.0,% ang blad 1–3,0.0,0.0,0.0,8.0,0.0,20,POINT (16.308104107735584 56.74711261886483),6.266666666666666,15.9,45.366666666666674,38.93333333333334,218772.33333333334,5.020270249074597,9.166666666666666,77.37163561076603,310.04069444444445
5,2016-05-23,Kalmar,False,Oljeväxter,Höstvete,Rågvete,Sandjord (<5 % ler),Kalmar län,True,,2016,Tulus,False,,Veckovis,57.0,% ang blad 1–3,0.0,0.0,0.0,26.0,0.0,21,POINT (16.308104107735584 56.74711261886483),9.366666666666665,17.23333333333333,0.0,0.0,215351.6666666667,8.508730158730158,12.533333333333333,79.10714285714286,325.83660714285713
5,2016-05-30,Kalmar,False,Oljeväxter,Höstvete,Rågvete,Sandjord (<5 % ler),Kalmar län,True,,2016,Tulus,False,,Veckovis,59.0,% ang blad 1–3,0.0,0.0,0.0,32.0,0.0,22,POINT (16.308104107735584 56.74711261886483),11.633333333333333,17.366666666666664,0.43333333333333335,0.43333333333333335,245720.00000000003,10.2561939268461,14.566666666666668,80.07505175983438,337.0726587301587
5,2016-06-06,Kalmar,False,Oljeväxter,Höstvete,Rågvete,Sandjord (<5 % ler),Kalmar län,True,,2016,Tulus,False,,Veckovis,65.0,% ang blad 1–3,0.0,0.0,0.0,36.0,0.0,23,POINT (16.308104107735584 56.74711261886483),11.433333333333332,19.433333333333334,2.433333333333333,2.433333333333333,349188.0,9.653373015873015,15.0,68.53174603174604,323.5395833333333
5,2016-06-13,Kalmar,False,Oljeväxter,Höstvete,Rågvete,Sandjord (<5 % ler),Kalmar län,True,,2016,Tulus,False,,Veckovis,65.0,% ang blad 1–3,0.0,0.0,0.0,18.0,0.0,24,POINT (16.308104107735584 56.74711261886483),9.966666666666667,16.666666666666668,15.833333333333332,9.033333333333333,297691.0,6.360714285714287,13.766666666666666,70.14484126984128,302.8254563492063
5,2016-06-20,Kalmar,False,Oljeväxter,Höstvete,Rågvete,Sandjord (<5 % ler),Kalmar län,True,,2016,Tulus,False,,Veckovis,75.0,% ang blad 1–3,0.0,0.0,4.0,46.0,0.0,25,POINT (16.308104107735584 56.74711261886483),12.700000000000001,17.400000000000002,47.4,36.9,168958.3333333333,11.707807108350588,15.4,83.0666839199448,344.13878968253965
5,2016-06-27,Kalmar,False,Oljeväxter,Höstvete,Rågvete,Sandjord (<5 % ler),Kalmar län,True,,2016,Tulus,False,,Veckovis,83.0,% ang blad 1–3,0.0,0.0,6.0,30.0,0.0,26,POINT (16.308104107735584 56.74711261886483),15.366666666666667,22.933333333333334,8.233333333333334,6.0,261086.0,14.838888888888889,19.2,79.64484126984128,360.03767857142856
5,2016-07-04,Kalmar,False,Oljeväxter,Höstvete,Rågvete,Sandjord (<5 % ler),Kalmar län,True,,2016,Tulus,False,,Veckovis,85.0,% ang blad 1–3,0.0,0.0,30.0,14.0,0.0,27,POINT (16.308104107735584 56.74711261886483),13.899999999999999,17.866666666666667,10.2,6.266666666666667,196029.0,12.23216873706004,18.23333333333333,80.483005521049,343.283492063492
