utvecklingsstadium,Series_id,sensitivity,Lufttemperatur_max,Nederbördsmängd_sum,Nederbördsmängd_max,Solskenstid_sum,Daggpunktstemperatur_mean,Relativ Luftfuktighet_mean,Långvågs-Irradians_mean,week,1w_varde,year
0.014285714285714285,0.04282407407407408,1.0,0.18827930174563595,0.02289202594429607,0.032,0.5858270691236479,0.09315545689346083,0.3274242846577651,0.12233184829522772,0.14285714285714285,0.0,0.0
0.04285714285714286,0.046296296296296294,0.2,0.18827930174563587,0.01945822205265166,0.027200000000000002,0.6256934629946981,0.09315545689346086,0.3274242846577651,0.12233184829522772,0.14285714285714285,0.0,0.0
0.05714285714285714,0.047453703703703706,0.6,0.18827930174563587,0.04120564669973292,0.057600000000000005,0.6256934629946981,0.09315545689346086,0.3274242846577651,0.12233184829522772,0.14285714285714285,0.0,0.0
0.1,0.04513888888888889,1.0,0.18453865336658362,0.02289202594429607,0.032,0.5858270691236479,0.09729957345190135,0.3379287338248218,0.12233184829522772,0.14285714285714285,0.0,0.0
0.04285714285714286,0.04050925925925926,1.0,0.18827930174563595,0.017550553223960322,0.024533333333333338,0.5858270691236479,0.12755752302023932,0.34719364832423594,0.12233184829522772,0.14285714285714285,0.0004,0.0
0.04285714285714286,0.041666666666666664,0.6,0.19451371571072323,0.024799694772987407,0.034666666666666665,0.5858270691236479,0.12755752302023932,0.34719364832423594,0.12233184829522772,0.14285714285714285,0.0,0.0
0.12857142857142856,0.1284722222222222,0.4,0.19451371571072323,0.01678748569248381,0.0224,0.5858270691236479,0.15792838166254922,0.3673994287193863,0.12233184829522772,0.14285714285714285,0.12,0.0
0.14285714285714285,0.12731481481481483,0.2,0.19451371571072323,0.02251049217855781,0.030399999999999996,0.5858270691236479,0.15792838166254922,0.3673994287193863,0.12233184829522772,0.14285714285714285,0.02,0.0
0.14285714285714285,0.11921296296296297,0.4,0.19451371571072323,0.020984357115604726,0.02933333333333333,0.5858270691236479,0.15792838166254922,0.3673994287193863,0.12233184829522772,0.14285714285714285,0.3,0.0
0.1380952380952381,0.12037037037037036,0.2,0.19451371571072323,0.020984357115604688,0.029333333333333333,0.5858270691236479,0.1398491646280075,0.371032030112271,0.12233184829522772,0.14285714285714285,0.03333333333333333,0.0
0.12857142857142856,0.11689814814814815,1.0,0.24189526184538665,0.028615032430370082,0.039999999999999994,0.5858270691236479,0.167045012193727,0.3801108754637985,0.12233184829522772,0.14285714285714285,0.1,0.0
0.12857142857142856,0.16319444444444445,1.0,0.2718204488778055,0.03624570774513544,0.050666666666666665,0.5858270691236479,0.10686918068626688,0.3088003578327197,0.12233184829522772,0.14285714285714285,0.08,0.0
0.1,0.15625,0.2,0.26309226932668334,0.02975963372758489,0.0416,0.5858270691236479,0.1068691806862669,0.3088003578327197,0.12233184829522772,0.14285714285714285,0.12666666666666665,0.0
0.02857142857142857,0.1550925925925926,1.0,0.26309226932668334,0.02975963372758494,0.0416,0.5858270691236479,0.1068691806862669,0.3088003578327197,0.12233184829522772,0.14285714285714285,0.08,0.0
0.02857142857142857,0.11342592592592593,0.6,0.2718204488778056,0.0347195726821824,0.04853333333333333,0.5858270691236479,0.10686918068626688,0.30880035783271986,0.12233184829522772,0.14285714285714285,0.16,0.0
0.07857142857142857,0.14351851851851852,1.0,0.24688279301745636,0.012590614269362838,0.017599999999999998,0.5858270691236479,0.13269260410920214,0.331879577497377,0.12233184829522772,0.14285714285714285,0.14,0.0
0.12857142857142856,0.14699074074074073,0.4,0.24688279301745636,0.012590614269362838,0.017599999999999998,0.5858270691236479,0.13269260410920214,0.331879577497377,0.12233184829522772,0.14285714285714285,0.0,0.0
0.12857142857142856,0.1400462962962963,0.4,0.24688279301745636,0.0035609818135571656,0.004977777777777777,0.5858270691236479,0.13269260410920214,0.331879577497377,0.12233184829522772,0.14285714285714285,0.14,0.0
0.12857142857142856,0.13773148148148148,0.6,0.24688279301745636,0.0035609818135571656,0.004977777777777777,0.5858270691236479,0.13269260410920214,0.33187957749737734,0.12233184829522772,0.14285714285714285,0.0,0.0
0.02857142857142857,0.1412037037037037,0.6,0.24688279301745644,0.021874602568994022,0.030577777777777777,0.5858270691236479,0.13269260410920214,0.33187957749737734,0.12233184829522772,0.14285714285714285,0.18,0.0
0.02857142857142857,0.15046296296296297,1.0,0.2693266832917706,0.027979142820806303,0.03911111111111111,0.5858270691236479,0.13269260410920217,0.33187957749737734,0.12233184829522772,0.14285714285714285,0.02,0.0
0.12857142857142856,0.15393518518518517,0.6,0.2693266832917706,0.03128576879053793,0.04373333333333333,0.5858270691236479,0.13269260410920217,0.33187957749737734,0.12233184829522772,0.14285714285714285,0.08,0.0
0.12857142857142856,0.1076388888888889,0.2,0.2394014962593517,0.030522701259061424,0.042666666666666665,0.5858270691236479,0.10059426632199465,0.3081278507696437,0.12233184829522772,0.14285714285714285,0.0,0.0
0.04285714285714286,0.17708333333333334,0.2,0.2394014962593517,0.029378099961846618,0.04106666666666666,0.5858270691236479,0.10059426632199465,0.3081278507696437,0.12233184829522772,0.14285714285714285,0.0,0.0
0.07857142857142857,0.1724537037037037,0.6,0.2394014962593517,0.02785196489889355,0.038933333333333334,0.5858270691236479,0.10059426632199465,0.3081278507696437,0.12233184829522772,0.14285714285714285,0.0,0.0
0.12857142857142856,0.16666666666666666,0.2,0.20074812967581052,0.027851964898893553,0.038933333333333334,0.5264037481328748,0.10059426632199465,0.3081278507696437,0.12233184829522772,0.14285714285714285,0.22,0.0
0.02857142857142857,0.17476851851851852,1.0,0.20074812967581043,0.025944296070202242,0.03626666666666667,0.5264037481328748,0.09001089606669332,0.30629374059761794,0.12233184829522772,0.14285714285714285,0.0,0.0
0.12857142857142856,0.13078703703703703,0.8,0.23316708229426442,0.02441816100724914,0.034133333333333335,0.5858270691236479,0.0816709628105312,0.29401450590243944,0.12233184829522772,0.14285714285714285,0.2,0.0
0.12857142857142856,0.13657407407407407,0.2,0.23316708229426433,0.029759633727584892,0.041600000000000005,0.5858270691236479,0.08947623548240728,0.3120525807247102,0.12233184829522772,0.14285714285714285,0.0,0.0
0.12857142857142856,0.13425925925925927,0.6,0.23316708229426442,0.024418161007249087,0.034133333333333335,0.5858270691236479,0.0816709628105312,0.29401450590243944,0.12233184829522772,0.14285714285714285,0.0,0.0
0.12857142857142856,0.13541666666666666,0.6,0.23316708229426442,0.024418161007249087,0.034133333333333335,0.5858270691236479,0.0816709628105312,0.29401450590243944,0.12233184829522772,0.14285714285714285,0.0,0.0
0.12857142857142856,0.13310185185185186,0.2,0.18827930174563595,0.01983975581838998,0.027733333333333336,0.5264037481328748,0.0816709628105312,0.2940145059024396,0.12233184829522772,0.14285714285714285,0.0,0.0
0.12857142857142856,0.02199074074074074,0.8,0.19326683291770577,0.009919877909194963,0.013866666666666668,0.5264037481328748,0.10314339714972443,0.3243590008473396,0.12233184829522772,0.14285714285714285,0.22,0.0
0.04285714285714286,0.020833333333333332,0.6,0.19326683291770577,0.009919877909194963,0.013866666666666668,0.5264037481328748,0.10314339714972443,0.3243590008473396,0.12233184829522772,0.14285714285714285,0.26,0.0
0.04285714285714286,0.02662037037037037,0.6,0.20448877805486285,0.0005087116876510237,0.0007111111111111111,0.5264037481328748,0.1463746092130625,0.39245897990851925,0.12233184829522772,0.14285714285714285,0.2,0.0
0.12857142857142856,0.059027777777777776,0.2,0.13466334164588528,0.009156810377718453,0.009244444444444444,0.4906254954661763,0.11197561972585844,0.41843097070220436,0.12233184829522772,0.14285714285714285,0.0,0.0
0.04285714285714286,0.061342592592592594,0.2,0.13466334164588528,0.010682945440671473,0.01208888888888889,0.4906254954661763,0.11197561972585844,0.41843097070220436,0.12233184829522772,0.14285714285714285,0.0,0.0
0.12857142857142856,0.024305555555555556,0.2,0.13466334164588528,0.0003815337657382136,0.0005333333333333334,0.5264037481328748,0.16966485175553528,0.4497443542814571,0.12233184829522772,0.14285714285714285,0.08,0.0
0.12857142857142856,0.023148148148148147,0.6,0.13466334164588528,0.0003815337657382136,0.0005333333333333334,0.5264037481328748,0.16966485175553528,0.4497443542814571,0.12233184829522772,0.14285714285714285,0.0,0.0
0.04285714285714286,0.02546296296296296,0.8,0.17830423940149626,0.001017423375302061,0.0014222222222222223,0.5264037481328748,0.1463746092130625,0.39245897990851925,0.12233184829522772,0.14285714285714285,0.12,0.0
0.04285714285714286,0.07060185185185185,0.4,0.10598503740648381,0.019839755818389933,0.021333333333333333,0.4906254954661763,0.11197561972585844,0.41843097070220436,0.12233184829522772,0.14285714285714285,0.02,0.0
0.14285714285714285,0.06712962962962964,0.4,0.13466334164588528,0.019839755818389933,0.021333333333333333,0.4906254954661763,0.11197561972585844,0.41843097070220436,0.12233184829522772,0.14285714285714285,0.0,0.0
0.05714285714285714,0.06828703703703703,0.4,0.13466334164588528,0.019839755818389933,0.021333333333333333,0.4906254954661763,0.11197561972585844,0.41843097070220436,0.12233184829522772,0.14285714285714285,0.02,0.0
0.02857142857142857,0.06365740740740741,0.8,0.13466334164588528,0.019839755818389933,0.021333333333333333,0.4906254954661763,0.11197561972585844,0.41843097070220436,0.12233184829522772,0.14285714285714285,0.05,0.0
0.12857142857142856,0.0625,0.2,0.13466334164588528,0.010682945440671473,0.01208888888888889,0.4906254954661763,0.11197561972585844,0.41843097070220436,0.12233184829522772,0.14285714285714285,0.0,0.0
0.14285714285714285,0.06597222222222222,0.6,0.13466334164588528,0.013226503878926618,0.01208888888888889,0.4906254954661763,0.11197561972585844,0.41843097070220436,0.12233184829522772,0.14285714285714285,0.0,0.0
0.02857142857142857,0.06944444444444445,0.6,0.10598503740648381,0.013226503878926646,0.015644444444444447,0.4906254954661763,0.11197561972585844,0.41843097070220436,0.12233184829522772,0.14285714285714285,0.0,0.0
0.12857142857142856,0.07407407407407407,0.4,0.10598503740648381,0.016405951926745488,0.019200000000000002,0.4906254954661763,0.0884630225039685,0.4297745433965811,0.12233184829522772,0.14285714285714285,0.0,0.0
0.12857142857142856,0.0775462962962963,0.8,0.12967581047381546,0.05265165967188095,0.06346666666666666,0.45840815109660654,0.03191784159884211,0.37913715386456553,0.12233184829522772,0.14285714285714285,0.06,0.0
0.04285714285714286,0.05092592592592592,0.4,0.17456359102244393,0.0366272415108737,0.03893333333333333,0.45840815109660654,0.002001488983484976,0.33984865328829483,0.12233184829522772,0.14285714285714285,0.8,0.0
0.05714285714285714,0.05787037037037037,0.2,0.08728179551122196,0.19687142312094622,0.15360000000000001,0.5083792101823468,0.0,0.3354707120515898,0.12233184829522772,0.14285714285714285,0.01,0.0
0.02857142857142857,0.0787037037037037,0.8,0.08478802992518705,0.08813429988553985,0.09386666666666665,0.43518183466431193,0.05959075721505999,0.3983674002986529,0.1223318482952272,0.14285714285714285,0.04,0.0
0.014285714285714285,0.08333333333333333,0.8,0.0798004987531172,0.09690957649752004,0.0832,0.43518183466431193,0.040991337488969194,0.37082517921539954,0.1223318482952272,0.14285714285714285,0.0,0.0
0.12857142857142856,0.037037037037037035,1.0,0.14588528678304236,0.24608927890118273,0.24213333333333334,0.2929988780180291,0.11641326749094626,0.5330377250364376,0.1223318482952272,0.14285714285714285,0.06,0.0
0.02857142857142857,0.08217592592592593,0.2,0.08478802992518705,0.09690957649752004,0.0832,0.43518183466431193,0.05959075721505999,0.3983674002986529,0.1223318482952272,0.14285714285714285,0.0,0.0
0.02857142857142857,0.08101851851851852,1.0,0.08478802992518705,0.08813429988553985,0.09386666666666665,0.43518183466431193,0.05959075721505999,0.3983674002986529,0.1223318482952272,0.14285714285714285,0.0,0.0
0.014285714285714285,0.0798611111111111,1.0,0.08478802992518705,0.08813429988553985,0.09386666666666665,0.43518183466431193,0.05959075721505999,0.3983674002986529,0.1223318482952272,0.14285714285714285,0.02,0.0
0.07142857142857142,0.03587962962962963,0.8,0.0798004987531172,0.1114078595955742,0.07946666666666666,0.43927680334516006,0.21210113032181888,0.6863094066532767,0.1223318482952272,0.14285714285714285,0.0,0.0
0.03571428571428571,0.03356481481481482,0.8,0.08852867830423938,0.1121709271270507,0.07519999999999999,0.43927680334516006,0.2258185437688514,0.7013491100638883,0.1223318482952272,0.14285714285714285,5e-05,0.0
0.14285714285714285,0.07523148148148148,0.2,0.07605985037406486,0.051125524608927914,0.0416,0.4906254954661763,0.09733939755680189,0.47143941280443286,0.12233184829522772,0.14285714285714285,0.0,0.0
0.12857142857142856,0.0763888888888889,1.0,0.07605985037406486,0.05112552460892786,0.0416,0.4906254954661763,0.09733939755680189,0.47143941280443286,0.12233184829522772,0.14285714285714285,0.0,0.0
0.14285714285714285,0.09837962962962964,0.6,0.10598503740648381,0.011827546737886302,0.011733333333333333,0.4906254954661763,0.11197561972585844,0.41843097070220436,0.12233184829522772,0.14285714285714285,0.0,0.0
0.07142857142857142,0.10069444444444445,0.8,0.08852867830423942,0.0164059519267455,0.0192,0.4906254954661763,0.1384097021281809,0.507143424153201,0.12233184829522772,0.14285714285714285,0.02,0.0
0.12857142857142856,0.09490740740740741,0.4,0.10598503740648381,0.011827546737886302,0.011733333333333333,0.4906254954661763,0.11197561972585844,0.41843097070220436,0.12233184829522772,0.14285714285714285,0.0,0.0
0.014285714285714285,0.09606481481481481,0.8,0.13466334164588528,0.011827546737886302,0.011733333333333333,0.4906254954661763,0.11197561972585844,0.41843097070220436,0.12233184829522772,0.14285714285714285,0.0,0.0
0.04285714285714286,0.09375,0.4,0.13466334164588528,0.011827546737886302,0.011733333333333333,0.4906254954661763,0.11197561972585844,0.41843097070220436,0.12233184829522772,0.14285714285714285,0.0,0.0
0.014285714285714285,0.09027777777777778,0.4,0.13466334164588528,0.011827546737886302,0.011733333333333333,0.4906254954661763,0.11197561972585844,0.41843097070220436,0.12233184829522772,0.14285714285714285,0.0,0.0
0.05714285714285714,0.08912037037037036,0.4,0.09725685785536162,0.009919877909194963,0.009066666666666667,0.4906254954661763,0.16689217877346493,0.4593342856690628,0.12233184829522772,0.14285714285714285,0.0,0.0
0.04285714285714286,0.08680555555555555,0.2,0.09725685785536162,0.007249141549027088,0.006933333333333334,0.4906254954661763,0.16689217877346493,0.4593342856690628,0.12233184829522772,0.14285714285714285,0.14,0.0
0.04285714285714286,0.08796296296296297,0.4,0.09725685785536162,0.009919877909194963,0.009066666666666667,0.4906254954661763,0.16689217877346493,0.4593342856690628,0.12233184829522772,0.14285714285714285,0.0,0.0
0.04285714285714286,0.08564814814814815,0.4,0.09725685785536162,0.007249141549027088,0.006933333333333334,0.4906254954661763,0.16689217877346493,0.4593342856690628,0.12233184829522772,0.14285714285714285,0.0,0.0
0.014285714285714285,0.08449074074074074,0.8,0.09725685785536162,0.005341472720335749,0.005333333333333333,0.4906254954661763,0.16689217877346493,0.4593342856690628,0.12233184829522772,0.14285714285714285,0.0,0.0
0.12857142857142856,0.04861111111111111,0.6,0.08728179551122191,0.0827928271652042,0.06826666666666667,0.41773459778198047,0.2036579677115154,0.42335709098044305,0.1272173860539807,0.21428571428571427,0.18,0.0
0.12857142857142856,0.04398148148148148,1.0,0.09226932668329177,0.039297977871041584,0.02186666666666667,0.3472606267775145,0.22694373023495878,0.4872879128877413,0.1272173860539807,0.21428571428571427,0.0,0.0
0.12857142857142856,0.04282407407407408,1.0,0.11596009975062346,0.039297977871041584,0.02186666666666667,0.3472606267775145,0.2311087985289806,0.48939713958557063,0.1272173860539807,0.21428571428571427,0.02,0.0
0.12857142857142856,0.046296296296296294,0.2,0.08728179551122196,0.01755055322396032,0.013333333333333334,0.41773459778198047,0.2311087985289806,0.48939713958557063,0.1272173860539807,0.21428571428571427,0.0,0.0
0.05714285714285714,0.047453703703703706,0.6,0.08728179551122196,0.032048836322014496,0.015466666666666667,0.41773459778198047,0.2311087985289806,0.48939713958557063,0.1272173860539807,0.21428571428571427,0.0,0.0
0.12857142857142856,0.04050925925925926,1.0,0.14713216957605985,0.006104540251812285,0.005333333333333333,0.3472606267775145,0.2281230817504157,0.4486826727214053,0.1272173860539807,0.21428571428571427,0.0001,0.0
0.12857142857142856,0.041666666666666664,0.6,0.13466334164588528,0.0015261350629530712,0.0021333333333333334,0.3472606267775145,0.2281230817504157,0.4486826727214053,0.1272173860539807,0.21428571428571427,0.0,0.0
0.12857142857142856,0.1284722222222222,0.4,0.15211970074812972,0.015642884395269004,0.021866666666666666,0.3472606267775145,0.22634678890420032,0.4248517716725809,0.1272173860539807,0.21428571428571427,0.14,0.0
0.14285714285714285,0.12731481481481483,0.2,0.15211970074812972,0.020602823349866472,0.02453333333333333,0.3472606267775145,0.22634678890420032,0.4248517716725809,0.1272173860539807,0.21428571428571427,0.06,0.0
0.14285714285714285,0.11921296296296297,0.4,0.15211970074812972,0.012590614269362838,0.013333333333333334,0.3472606267775145,0.22634678890420032,0.4248517716725809,0.1272173860539807,0.21428571428571427,0.48,0.0
0.14285714285714285,0.12037037037037036,0.2,0.15211970074812964,0.012590614269362796,0.013333333333333334,0.3472606267775145,0.22047348395665423,0.44384870672707816,0.1272173860539807,0.21428571428571427,0.11333333333333334,0.0
0.14285714285714285,0.11689814814814815,1.0,0.15211970074812964,0.01640595192674552,0.011733333333333333,0.3472606267775145,0.2333881219456118,0.4545957189493528,0.1272173860539807,0.21428571428571427,0.12,0.0
0.14285714285714285,0.15162037037037038,0.4,0.11720698254364094,0.14905252448174994,0.10524444444444445,0.3472606267775145,0.2431061391276349,0.5293555581365889,0.1272173860539807,0.21428571428571427,0.02,0.0
0.14285714285714285,0.1527777777777778,1.0,0.11720698254364094,0.11560473101869512,0.08266666666666667,0.3472606267775145,0.2431061391276349,0.5293555581365889,0.1272173860539807,0.21428571428571427,0.0,0.0
0.1333333333333333,0.15625,0.2,0.13092269326683292,0.08966043494849293,0.07466666666666667,0.3472606267775145,0.2063121013948956,0.46710935244121954,0.1272173860539807,0.21428571428571427,0.21,0.0
0.12857142857142856,0.1550925925925926,1.0,0.13092269326683292,0.08966043494849299,0.07466666666666667,0.3472606267775145,0.2063121013948956,0.46710935244121954,0.1272173860539807,0.21428571428571427,0.26,0.0
0.12857142857142856,0.11342592592592593,0.6,0.1271820448877806,0.05684853109500193,0.043199999999999995,0.3472606267775145,0.2063121013948956,0.46710935244121954,0.1272173860539807,0.21428571428571427,0.24,0.0
0.1357142857142857,0.11458333333333333,1.0,0.1384039900249377,0.05684853109500193,0.043199999999999995,0.3472606267775145,0.19970569261051407,0.4293767040839985,0.1272173860539807,0.21428571428571427,0.16,0.0
0.14285714285714285,0.14351851851851852,1.0,0.11970074812967581,0.15948111407859594,0.15946666666666665,0.3472606267775145,0.24310613912763487,0.5293555581365889,0.1272173860539807,0.21428571428571427,0.3,0.0
0.14285714285714285,0.14699074074074073,0.4,0.11970074812967581,0.15948111407859594,0.15946666666666665,0.3472606267775145,0.24310613912763487,0.5293555581365889,0.1272173860539807,0.21428571428571427,0.1,0.0
0.14285714285714285,0.1400462962962963,0.4,0.11970074812967581,0.1546483530459112,0.1678222222222222,0.3472606267775145,0.24310613912763487,0.5293555581365889,0.1272173860539807,0.21428571428571427,0.45,0.0
0.14285714285714285,0.13773148148148148,0.6,0.11970074812967581,0.1546483530459112,0.16782222222222223,0.3472606267775145,0.24310613912763487,0.5293555581365889,0.1272173860539807,0.21428571428571427,0.0,0.0
0.14285714285714285,0.1412037037037037,0.6,0.11970074812967585,0.16736614523718685,0.12871111111111114,0.3472606267775145,0.24310613912763487,0.5293555581365889,0.1272173860539807,0.21428571428571427,0.3,0.0
0.12857142857142856,0.14467592592592593,1.0,0.11970074812967585,0.16736614523718685,0.12871111111111114,0.3472606267775145,0.28070782944759903,0.6117811128148554,0.1272173860539807,0.21428571428571427,0.24,0.0
0.12857142857142856,0.15046296296296297,1.0,0.11720698254364094,0.14905252448174994,0.10524444444444445,0.3472606267775145,0.2431061391276349,0.5293555581365889,0.1272173860539807,0.21428571428571427,0.26,0.0
0.12857142857142856,0.15393518518518517,0.6,0.11720698254364094,0.11560473101869512,0.08266666666666667,0.3472606267775145,0.2431061391276349,0.5293555581365889,0.1272173860539807,0.21428571428571427,0.12,0.0
0.14285714285714285,0.11226851851851852,0.2,0.11720698254364094,0.11217092712705073,0.0752,0.3472606267775145,0.2063121013948956,0.46710935244121954,0.1272173860539807,0.21428571428571427,0.42,0.0
0.14285714285714285,0.1111111111111111,0.8,0.11720698254364094,0.12514307516215184,0.09066666666666667,0.3472606267775145,0.2063121013948956,0.46710935244121954,0.1272173860539807,0.21428571428571427,0.42,0.0
0.14285714285714285,0.1099537037037037,0.8,0.1172069825436409,0.18580694391453645,0.1488,0.3472606267775145,0.2455027603918999,0.575374025900144,0.1272173860539807,0.21428571428571427,0.04,0.0
0.14285714285714285,0.1087962962962963,0.4,0.1172069825436409,0.18580694391453645,0.1488,0.3472606267775145,0.2455027603918999,0.575374025900144,0.1272173860539807,0.21428571428571427,0.08,0.0
0.12857142857142856,0.1423611111111111,0.8,0.10972568578553618,0.1938191529950401,0.15502222222222223,0.3472606267775145,0.28070782944759903,0.6117811128148554,0.1272173860539807,0.21428571428571427,0.26,0.0
0.14285714285714285,0.14583333333333334,0.6,0.10972568578553618,0.25588197888846503,0.2432,0.3472606267775145,0.2455027603918999,0.575374025900144,0.1272173860539807,0.21428571428571427,0.16,0.0
0.12857142857142856,0.1076388888888889,0.2,0.09725685785536162,0.2682182373140022,0.27679999999999993,0.3472606267775145,0.2455027603918999,0.575374025900144,0.1272173860539807,0.21428571428571427,0.04,0.0
0.12857142857142856,0.17708333333333334,0.2,0.09725685785536162,0.28309805417779466,0.33226666666666665,0.3472606267775145,0.2455027603918999,0.575374025900144,0.1272173860539807,0.21428571428571427,0.0,0.0
0.13214285714285715,0.1724537037037037,0.6,0.09725685785536162,0.2956886684471575,0.3514666666666666,0.3472606267775145,0.2455027603918999,0.575374025900144,0.1272173860539807,0.21428571428571427,0.14,0.0
0.14285714285714285,0.16666666666666666,0.2,0.07605985037406486,0.2956886684471575,0.3514666666666667,0.3766604991795649,0.2455027603918999,0.575374025900144,0.1272173860539807,0.21428571428571427,0.095,0.0
0.12857142857142856,0.17476851851851852,1.0,0.07605985037406486,0.28004578405188857,0.3514666666666667,0.3766604991795649,0.26377151076162697,0.6241744572629722,0.1272173860539807,0.21428571428571427,0.0,0.0
0.12857142857142856,0.13078703703703703,0.8,0.08728179551122196,0.1266692102251049,0.12,0.3472606267775145,0.25932152945017506,0.6070616535670107,0.1272173860539807,0.21428571428571427,0.38,0.0
0.14285714285714285,0.13657407407407407,0.2,0.08728179551122196,0.12094620373903088,0.10453333333333333,0.3472606267775145,0.2189389617759421,0.4989613354351897,0.1272173860539807,0.21428571428571427,0.06,0.0
0.12857142857142856,0.13425925925925927,0.6,0.08728179551122196,0.12666921022510486,0.12,0.3472606267775145,0.25932152945017506,0.6070616535670107,0.1272173860539807,0.21428571428571427,0.0,0.0
0.12857142857142856,0.13541666666666666,0.6,0.08728179551122196,0.12666921022510486,0.12,0.3472606267775145,0.25932152945017506,0.6070616535670107,0.1272173860539807,0.21428571428571427,0.0,0.0
0.12857142857142856,0.13310185185185186,0.2,0.08728179551122196,0.13429988553987032,0.1290666666666667,0.3766604991795649,0.25932152945017506,0.6070616535670107,0.1272173860539807,0.21428571428571427,0.0,0.0
0.14285714285714285,0.02199074074074074,0.8,0.09351620947630929,0.112552460892789,0.128,0.3766604991795649,0.2629416007304634,0.5980116215889989,0.1272173860539807,0.21428571428571427,0.22,0.0
0.12857142857142856,0.020833333333333332,0.6,0.09351620947630929,0.112552460892789,0.128,0.3766604991795649,0.2629416007304634,0.5980116215889989,0.1272173860539807,0.21428571428571427,0.2,0.0
0.04285714285714286,0.02662037037037037,0.6,0.11097256857855362,0.0880071219636271,0.11377777777777777,0.3766604991795649,0.31105465714446123,0.697890036275026,0.1272173860539807,0.21428571428571427,0.1,0.0
0.14285714285714285,0.059027777777777776,0.2,0.059850374064837876,0.07071092458349232,0.05048888888888889,0.4127520571565988,0.24945199355226944,0.6010045559151683,0.1272173860539807,0.21428571428571427,0.0,0.0
